timestamp,nt_circular,tai_lam,period,slot
2025-04-15 10:00:00,60380,1944,before,na
2025-04-15 11:00:00,75591,2058,before,na
2025-04-15 12:00:00,73591,1755,before,na
2025-04-15 13:00:00,24341,888,before,na
2025-04-15 14:00:00,24899,992,before,na
2025-04-15 15:00:00,61419,2787,before,na
2025-04-15 16:00:00,91404,4125,before,na
2025-04-15 17:00:00,39163,1717,before,na
2025-04-15 18:00:00,61555,2766,before,peak
2025-04-15 19:00:00,59803,2320,before,peak
2025-04-15 20:00:00,13906,587,before,na
2025-04-15 21:00:00,31022,1164,before,na
2025-04-15 22:00:00,72041,2800,before,na
2025-04-15 23:00:00,55017,2203,before,na
2025-04-16 00:00:00,20217,830,before,na
2025-04-16 01:00:00,1433,61,before,na
2025-04-16 02:00:00,10862,441,before,na
2025-04-16 03:00:00,17223,730,before,na
2025-04-16 04:00:00,16062,657,before,na
2025-04-16 05:00:00,22652,966,before,na
2025-04-16 06:00:00,15086,654,before,na
2025-04-16 07:00:00,25363,1322,before,na
2025-04-16 08:00:00,88142,4358,before,peak
2025-04-16 09:00:00,73369,3614,before,peak
2025-04-16 10:00:00,97542,4855,before,na
2025-04-16 11:00:00,100578,4820,before,na
2025-04-16 12:00:00,97638,4728,before,na
2025-04-16 13:00:00,94768,4657,before,na
2025-04-16 14:00:00,100178,4465,before,na
2025-04-16 15:00:00,42309,1846,before,na
2025-04-16 16:00:00,82094,3580,before,na
2025-04-16 17:00:00,164501,6896,before,na
2025-04-16 18:00:00,125510,4963,before,peak
2025-04-16 19:00:00,37319,1388,before,peak
2025-04-16 20:00:00,32278,1165,before,na
2025-04-16 21:00:00,61360,2263,before,na
2025-04-16 22:00:00,87202,3279,before,na
2025-04-16 23:00:00,11783,465,before,na
2025-04-17 00:00:00,12136,486,before,na
2025-04-17 01:00:00,1469,62,before,na
2025-04-17 02:00:00,8928,364,before,na
2025-04-17 03:00:00,18868,729,before,na
2025-04-17 04:00:00,19296,784,before,na
2025-04-17 05:00:00,23975,950,before,na
2025-04-17 06:00:00,44332,1975,before,na
2025-04-17 07:00:00,68206,3328,before,na
2025-04-17 08:00:00,145743,4419,before,peak
2025-04-17 09:00:00,157409,7504,before,peak
2025-04-17 10:00:00,104095,4806,before,na
2025-04-17 11:00:00,49055,2223,before,na
2025-04-17 12:00:00,85320,3798,before,na
2025-04-17 13:00:00,21208,963,before,na
2025-04-17 14:00:00,41990,1874,before,na
2025-04-17 15:00:00,106284,4892,before,na
2025-04-17 16:00:00,57887,2756,before,na
2025-04-17 17:00:00,85434,3893,before,na
2025-04-17 18:00:00,85456,3844,before,peak
2025-04-17 19:00:00,86268,3453,before,peak
2025-04-17 20:00:00,91525,3579,before,na
2025-04-17 21:00:00,88880,3468,before,na
2025-04-17 22:00:00,20161,825,before,na
2025-04-17 23:00:00,26681,1074,before,na
2025-04-18 00:00:00,34120,1341,before,na
2025-04-18 01:00:00,12587,490,before,na
2025-04-18 02:00:00,19699,822,before,na
2025-04-18 03:00:00,7425,277,before,na
2025-04-18 04:00:00,22289,822,before,na
2025-04-18 05:00:00,25933,925,before,na
2025-04-18 06:00:00,43561,1896,before,na
2025-04-18 07:00:00,50018,1887,before,na
2025-04-18 08:00:00,34840,1485,before,peak
2025-04-18 09:00:00,62228,2585,before,peak
2025-04-18 10:00:00,42255,1857,before,na
2025-04-18 11:00:00,53605,2192,before,na
2025-04-18 12:00:00,82304,3325,before,na
2025-04-18 13:00:00,84774,3173,before,na
2025-04-18 14:00:00,42420,1715,before,na
2025-04-18 15:00:00,30382,1400,before,na
2025-04-18 16:00:00,56660,2569,before,na
2025-04-18 17:00:00,65383,2826,before,na
2025-04-18 18:00:00,96711,4069,before,peak
2025-04-18 19:00:00,47100,1743,before,peak
2025-04-18 20:00:00,15588,603,before,na
2025-04-18 21:00:00,29257,1181,before,na
2025-04-18 22:00:00,70511,2804,before,na
2025-04-18 23:00:00,38838,1491,before,na
2025-04-19 00:00:00,17351,681,before,na
2025-04-19 01:00:00,1079,41,before,na
2025-04-19 02:00:00,9303,386,before,na
2025-04-19 03:00:00,16518,689,before,na
2025-04-19 04:00:00,14518,669,before,na
2025-04-19 05:00:00,15453,640,before,na
2025-04-19 06:00:00,19965,850,before,na
2025-04-19 07:00:00,14671,696,before,na
2025-04-19 08:00:00,32698,1468,before,peak
2025-04-19 09:00:00,48333,2473,before,peak
2025-04-19 10:00:00,58846,2681,before,na
2025-04-19 11:00:00,88025,3811,before,na
2025-04-19 12:00:00,70296,3045,before,na
2025-04-19 13:00:00,54512,2317,before,na
2025-04-19 14:00:00,75723,3211,before,na
2025-04-19 15:00:00,89190,3874,before,na
2025-04-19 16:00:00,56327,2462,before,na
2025-04-19 17:00:00,34385,1554,before,na
2025-04-19 18:00:00,78757,3158,before,peak
2025-04-19 19:00:00,62019,2334,before,peak
2025-04-19 20:00:00,33327,1305,before,na
2025-04-19 21:00:00,36050,1397,before,na
2025-04-19 22:00:00,23575,884,before,na
2025-04-19 23:00:00,17376,628,before,na
2025-04-20 00:00:00,22734,847,before,na
2025-04-20 01:00:00,19345,775,before,na
2025-04-20 02:00:00,14012,559,before,na
2025-04-20 03:00:00,11838,433,before,na
2025-04-20 04:00:00,7262,296,before,na
2025-04-20 05:00:00,10360,434,before,na
2025-04-20 06:00:00,25445,1100,before,na
2025-04-20 07:00:00,12798,544,before,na
2025-04-20 08:00:00,33109,1405,before,peak
2025-04-20 09:00:00,66307,2825,before,peak
2025-04-20 10:00:00,47786,1459,before,na
2025-04-20 11:00:00,58797,1788,before,na
2025-04-20 12:00:00,37999,1015,before,na
2025-04-20 13:00:00,61386,1700,before,na
2025-04-20 14:00:00,77777,2106,before,na
2025-04-20 15:00:00,41348,1105,before,na
2025-04-20 16:00:00,28197,737,before,na
2025-04-20 17:00:00,80994,2025,before,na
2025-04-20 18:00:00,64903,1691,before,peak
2025-04-20 19:00:00,74058,1587,before,peak
2025-04-20 20:00:00,60929,1311,before,na
2025-04-20 21:00:00,36229,719,before,na
2025-04-20 22:00:00,37510,808,before,na
2025-04-20 23:00:00,41610,904,before,na
2025-04-21 00:00:00,25465,511,before,na
2025-04-21 01:00:00,11390,235,before,na
2025-04-21 02:00:00,13596,253,before,na
2025-04-21 03:00:00,16373,355,before,na
2025-04-21 04:00:00,11864,314,before,na
2025-04-21 05:00:00,4247,119,before,na
2025-04-21 06:00:00,13684,424,before,na
2025-04-21 07:00:00,47417,1425,before,na
2025-04-21 08:00:00,32494,1045,before,peak
2025-04-21 09:00:00,19654,597,before,peak
2025-04-21 10:00:00,57079,1774,before,na
2025-04-21 11:00:00,62635,1981,before,na
2025-04-21 12:00:00,69690,2071,before,na
2025-04-21 13:00:00,92851,2780,before,na
2025-04-21 14:00:00,92683,2018,before,na
2025-04-21 15:00:00,81399,2083,before,na
2025-04-21 16:00:00,36646,1003,before,na
2025-04-21 17:00:00,65212,1669,before,na
2025-04-21 18:00:00,83856,2214,before,peak
2025-04-21 19:00:00,45922,1107,before,peak
2025-04-21 20:00:00,70118,1469,before,na
2025-04-21 21:00:00,36988,855,before,na
2025-04-21 22:00:00,87275,1824,before,na
2025-04-21 23:00:00,43554,874,before,na
2025-04-22 00:00:00,20351,394,before,na
2025-04-22 01:00:00,22299,473,before,na
2025-04-22 02:00:00,8427,186,before,na
2025-04-22 03:00:00,11478,251,before,na
2025-04-22 04:00:00,14060,339,before,na
2025-04-22 05:00:00,20646,705,before,na
2025-04-22 06:00:00,35640,1392,before,na
2025-04-22 07:00:00,43476,1925,before,na
2025-04-22 08:00:00,87024,3432,before,peak
2025-04-22 09:00:00,92284,3560,before,peak
2025-04-22 10:00:00,32537,1154,before,na
2025-04-22 11:00:00,39723,1272,before,na
2025-04-22 12:00:00,120158,4094,before,na
2025-04-22 13:00:00,74592,2443,before,na
2025-04-22 14:00:00,43264,1367,before,na
2025-04-22 15:00:00,69819,2097,before,na
2025-04-22 16:00:00,56055,1656,before,na
2025-04-22 17:00:00,110322,3435,before,na
2025-04-22 18:00:00,132433,3890,before,peak
2025-04-22 19:00:00,103966,2388,before,peak
2025-04-22 20:00:00,69669,1444,before,na
2025-04-22 21:00:00,28385,596,before,na
2025-04-22 22:00:00,35825,778,before,na
2025-04-22 23:00:00,51442,1087,before,na
2025-04-23 00:00:00,7114,204,before,na
2025-04-23 01:00:00,2922,55,before,na
2025-04-23 02:00:00,15752,358,before,na
2025-04-23 03:00:00,8093,199,before,na
2025-04-23 04:00:00,7212,156,before,na
2025-04-23 05:00:00,20619,661,before,na
2025-04-23 06:00:00,27122,1007,before,na
2025-04-23 07:00:00,27671,1102,before,na
2025-04-23 08:00:00,105740,4225,before,peak
2025-04-23 09:00:00,64697,2469,before,peak
2025-04-23 10:00:00,74984,2845,before,na
2025-04-23 11:00:00,98538,3279,before,na
2025-04-23 12:00:00,42127,1383,before,na
2025-04-23 13:00:00,60517,2549,before,na
2025-04-23 14:00:00,129023,5778,before,na
2025-04-23 15:00:00,70004,3286,before,na
2025-04-23 16:00:00,56751,2710,before,na
2025-04-23 17:00:00,120151,5248,before,na
2025-04-23 18:00:00,144411,6036,before,peak
2025-04-23 19:00:00,66655,2570,before,peak
2025-04-23 20:00:00,47058,1746,before,na
2025-04-23 21:00:00,62570,2355,before,na
2025-04-23 22:00:00,37338,1412,before,na
2025-04-23 23:00:00,50951,1962,before,na
2025-04-24 00:00:00,11042,401,before,na
2025-04-24 02:00:00,3167,166,before,na
2025-04-24 03:00:00,15317,570,before,na
2025-04-24 04:00:00,18043,686,before,na
2025-04-24 05:00:00,21417,852,before,na
2025-04-24 06:00:00,26436,1271,before,na
2025-04-24 07:00:00,90405,4523,before,na
2025-04-24 08:00:00,53583,2736,before,peak
2025-04-24 09:00:00,122218,5829,before,peak
2025-04-24 10:00:00,125079,5904,before,na
2025-04-24 11:00:00,109042,5108,before,na
2025-04-24 12:00:00,97934,4714,before,na
2025-04-24 13:00:00,105152,5157,before,na
2025-04-24 14:00:00,114204,5248,before,na
2025-04-24 15:00:00,120329,5473,before,na
2025-04-24 16:00:00,132949,6213,before,na
2025-04-24 17:00:00,130616,6051,before,na
2025-04-24 18:00:00,80087,3890,before,peak
2025-04-24 19:00:00,38009,1558,before,peak
2025-04-24 20:00:00,80565,3161,before,na
2025-04-24 21:00:00,86236,3576,before,na
2025-04-24 22:00:00,69958,2902,before,na
2025-04-24 23:00:00,49196,2083,before,na
2025-04-25 00:00:00,21817,985,before,na
2025-04-25 01:00:00,19574,827,before,na
2025-04-25 02:00:00,21862,945,before,na
2025-04-25 03:00:00,15889,680,before,na
2025-04-25 04:00:00,17547,737,before,na
2025-04-25 05:00:00,27739,1185,before,na
2025-04-25 06:00:00,16087,675,before,na
2025-04-25 07:00:00,12803,636,before,na
2025-04-25 08:00:00,122226,6353,before,peak
2025-04-25 09:00:00,116291,5799,before,peak
2025-04-25 10:00:00,122339,6203,before,na
2025-04-25 11:00:00,82469,3934,before,na
2025-04-25 12:00:00,105798,4694,before,na
2025-04-25 13:00:00,120404,5521,before,na
2025-04-25 14:00:00,80293,3565,before,na
2025-04-25 15:00:00,91276,4176,before,na
2025-04-25 16:00:00,146549,6842,before,na
2025-04-25 17:00:00,146913,6879,before,na
2025-04-25 18:00:00,111489,5004,before,peak
2025-04-25 19:00:00,58796,2473,before,peak
2025-04-25 20:00:00,75120,2875,before,na
2025-04-25 21:00:00,78934,3199,before,na
2025-04-25 22:00:00,87643,3485,before,na
2025-04-25 23:00:00,65814,2734,before,na
2025-04-26 00:00:00,27489,1071,before,na
2025-04-26 01:00:00,24094,982,before,na
2025-04-26 02:00:00,22209,877,before,na
2025-04-26 03:00:00,21910,924,before,na
2025-04-26 04:00:00,21587,858,before,na
2025-04-26 05:00:00,27056,1123,before,na
2025-04-26 06:00:00,48406,2203,before,na
2025-04-26 07:00:00,114206,5451,before,na
2025-04-26 08:00:00,104989,4994,before,peak
2025-04-26 09:00:00,117696,5756,before,peak
2025-04-26 10:00:00,123882,5652,before,na
2025-04-26 11:00:00,99324,4270,before,na
2025-04-26 12:00:00,61787,2304,before,na
2025-04-26 13:00:00,63546,2158,before,na
2025-04-26 14:00:00,35561,1445,before,na
2025-04-26 15:00:00,124515,5519,before,na
2025-04-26 16:00:00,121735,5452,before,na
2025-04-26 17:00:00,147990,6479,before,na
2025-04-26 18:00:00,126307,5259,before,peak
2025-04-26 19:00:00,86717,3378,before,peak
2025-04-26 20:00:00,81121,3111,before,na
2025-04-26 21:00:00,90490,3537,before,na
2025-04-26 22:00:00,100662,4073,before,na
2025-04-26 23:00:00,75690,2980,before,na
2025-04-27 00:00:00,17582,700,before,na
2025-04-27 01:00:00,18006,714,before,na
2025-04-27 02:00:00,26033,1055,before,na
2025-04-27 03:00:00,21301,898,before,na
2025-04-27 04:00:00,16717,719,before,na
2025-04-27 05:00:00,8080,383,before,na
2025-04-27 06:00:00,21280,928,before,na
2025-04-27 07:00:00,37596,1633,before,na
2025-04-27 08:00:00,59384,2657,before,peak
2025-04-27 09:00:00,77002,3393,before,peak
2025-04-27 10:00:00,77672,3464,before,na
2025-04-27 11:00:00,103970,4420,before,na
2025-04-27 12:00:00,41643,1814,before,na
2025-04-27 13:00:00,12283,559,before,na
2025-04-27 14:00:00,61265,2529,before,na
2025-04-27 15:00:00,64263,2794,before,na
2025-04-27 16:00:00,91071,3843,before,na
2025-04-27 17:00:00,106384,4703,before,na
2025-04-27 18:00:00,98357,4335,before,peak
2025-04-27 19:00:00,87387,3461,before,peak
2025-04-27 20:00:00,75182,2911,before,na
2025-04-27 21:00:00,89346,3621,before,na
2025-04-27 22:00:00,65900,2612,before,na
2025-04-27 23:00:00,66724,2646,before,na
2025-04-28 00:00:00,28837,1221,before,na
2025-04-28 01:00:00,18687,498,before,na
2025-04-28 02:00:00,18676,398,before,na
2025-04-28 03:00:00,12737,311,before,na
2025-04-28 04:00:00,14153,351,before,na
2025-04-28 05:00:00,23040,705,before,na
2025-04-28 06:00:00,59994,2327,before,na
2025-04-28 07:00:00,127424,4915,before,na
2025-04-28 08:00:00,80493,2226,before,peak
2025-04-28 09:00:00,83692,2585,before,peak
2025-04-28 10:00:00,122070,4104,before,na
2025-04-28 11:00:00,117467,5129,before,na
2025-04-28 12:00:00,85401,3773,before,na
2025-04-28 13:00:00,66716,3069,before,na
2025-04-28 14:00:00,107479,4874,before,na
2025-04-28 15:00:00,126156,5317,before,na
2025-04-28 16:00:00,133039,5860,before,na
2025-04-28 17:00:00,81049,3557,before,na
2025-04-28 18:00:00,111057,4780,before,peak
2025-04-28 19:00:00,114130,4525,before,peak
2025-04-28 20:00:00,106810,4104,before,na
2025-04-28 21:00:00,87304,3363,before,na
2025-04-28 22:00:00,70112,2647,before,na
2025-04-28 23:00:00,47686,1868,before,na
2025-04-29 00:00:00,21716,856,before,na
2025-04-29 01:00:00,14945,601,before,na
2025-04-29 02:00:00,18534,749,before,na
2025-04-29 03:00:00,14546,571,before,na
2025-04-29 04:00:00,17878,704,before,na
2025-04-29 05:00:00,13197,492,before,na
2025-04-29 06:00:00,74379,3244,before,na
2025-04-29 07:00:00,127988,6157,before,na
2025-04-29 08:00:00,138108,6749,before,peak
2025-04-29 09:00:00,142423,7029,before,peak
2025-04-29 10:00:00,102167,4844,before,na
2025-04-29 11:00:00,31293,1427,before,na
2025-04-29 12:00:00,97856,4353,before,na
2025-04-29 13:00:00,90027,4085,before,na
2025-04-29 14:00:00,121461,5461,before,na
2025-04-29 15:00:00,147625,6249,before,na
2025-04-29 16:00:00,136790,6318,before,na
2025-04-29 17:00:00,169106,7504,before,na
2025-04-29 18:00:00,133376,5759,before,peak
2025-04-29 19:00:00,106845,4217,before,peak
2025-04-29 20:00:00,28304,1052,before,na
2025-04-29 21:00:00,79004,3012,before,na
2025-04-29 22:00:00,73503,2798,before,na
2025-04-29 23:00:00,63384,2452,before,na
2025-04-30 00:00:00,32384,1277,before,na
2025-04-30 01:00:00,25135,994,before,na
2025-04-30 02:00:00,22084,868,before,na
2025-04-30 03:00:00,18627,723,before,na
2025-04-30 04:00:00,18700,706,before,na
2025-04-30 05:00:00,26546,1060,before,na
2025-04-30 06:00:00,71319,3231,before,na
2025-04-30 07:00:00,119073,5948,before,na
2025-04-30 08:00:00,116973,6038,before,peak
2025-04-30 09:00:00,89750,4581,before,peak
2025-04-30 10:00:00,121340,6077,before,na
2025-04-30 11:00:00,94665,4548,before,na
2025-04-30 12:00:00,109049,5296,before,na
2025-04-30 13:00:00,107723,5122,before,na
2025-04-30 14:00:00,81488,3904,before,na
2025-04-30 15:00:00,104533,4805,before,na
2025-04-30 16:00:00,98248,4403,before,na
2025-04-30 17:00:00,120536,3871,before,na
2025-04-30 18:00:00,116801,3484,before,peak
2025-04-30 19:00:00,104808,4093,before,peak
2025-04-30 20:00:00,105084,3872,before,na
2025-04-30 21:00:00,100949,3698,before,na
2025-04-30 22:00:00,64169,2393,before,na
2025-04-30 23:00:00,58797,2159,before,na
2025-05-01 00:00:00,45765,1730,before,na
2025-05-01 01:00:00,39666,1535,before,na
2025-05-01 02:00:00,32730,1304,before,na
2025-05-01 03:00:00,23516,913,before,na
2025-05-01 04:00:00,23953,900,before,na
2025-05-01 05:00:00,24762,917,before,na
2025-05-01 06:00:00,35425,1317,before,na
2025-05-01 07:00:00,59740,2329,before,na
2025-05-01 08:00:00,63363,2597,before,peak
2025-05-01 09:00:00,70783,3015,before,peak
2025-05-01 10:00:00,92156,3745,before,na
2025-05-01 11:00:00,84628,3454,before,na
2025-05-01 12:00:00,80707,3277,before,na
2025-05-01 13:00:00,88512,3280,before,na
2025-05-01 14:00:00,110432,3198,before,na
2025-05-01 15:00:00,102061,2574,before,na
2025-05-01 16:00:00,92531,2862,before,na
2025-05-01 17:00:00,111813,4513,before,na
2025-05-01 18:00:00,99545,3972,before,peak
2025-05-01 19:00:00,84563,3076,before,peak
2025-05-01 20:00:00,76613,2749,before,na
2025-05-01 21:00:00,108288,3994,before,na
2025-05-01 22:00:00,82955,3060,before,na
2025-05-01 23:00:00,60245,2283,before,na
2025-05-02 00:00:00,29273,1085,before,na
2025-05-02 01:00:00,27001,1000,before,na
2025-05-02 02:00:00,18651,676,before,na
2025-05-02 03:00:00,14645,522,before,na
2025-05-02 04:00:00,15943,600,before,na
2025-05-02 05:00:00,26560,1056,before,na
2025-05-02 06:00:00,74198,3236,before,na
2025-05-02 07:00:00,112605,5572,before,na
2025-05-02 08:00:00,141329,6811,before,peak
2025-05-02 09:00:00,118861,5426,before,peak
2025-05-02 10:00:00,109919,4873,before,na
2025-05-02 11:00:00,90750,4081,before,na
2025-05-02 12:00:00,103563,4599,before,na
2025-05-02 13:00:00,97108,4255,before,na
2025-05-02 14:00:00,95462,3631,before,na
2025-05-02 15:00:00,91583,4073,before,na
2025-05-02 16:00:00,109870,4929,before,na
2025-05-02 17:00:00,110279,4853,before,na
2025-05-02 18:00:00,88848,3532,before,peak
2025-05-02 19:00:00,71710,2943,before,peak
2025-05-02 20:00:00,84580,3323,before,na
2025-05-02 21:00:00,80560,3106,before,na
2025-05-02 22:00:00,65066,2660,before,na
2025-05-02 23:00:00,55137,2184,before,na
2025-05-03 00:00:00,39269,1548,before,na
2025-05-03 01:00:00,23847,994,before,na
2025-05-03 02:00:00,17524,746,before,na
2025-05-03 03:00:00,18123,744,before,na
2025-05-03 04:00:00,16570,692,before,na
2025-05-03 05:00:00,27583,1145,before,na
2025-05-03 06:00:00,37034,1605,before,na
2025-05-03 07:00:00,60460,2928,before,na
2025-05-03 08:00:00,85148,3995,before,peak
2025-05-03 09:00:00,90627,4502,before,peak
2025-05-03 10:00:00,77161,3855,before,na
2025-05-03 11:00:00,96033,4602,before,na
2025-05-03 12:00:00,103511,4819,before,na
2025-05-03 13:00:00,84285,3787,before,na
2025-05-03 14:00:00,107782,4781,before,na
2025-05-03 15:00:00,100423,4476,before,na
2025-05-03 16:00:00,92414,4163,before,na
2025-05-03 17:00:00,78677,2922,before,na
2025-05-03 18:00:00,106037,3695,before,peak
2025-05-03 19:00:00,93412,2898,before,peak
2025-05-03 20:00:00,61477,2422,before,na
2025-05-03 21:00:00,82460,3216,before,na
2025-05-03 22:00:00,70479,2716,before,na
2025-05-03 23:00:00,52908,2092,before,na
2025-05-04 00:00:00,38878,1547,before,na
2025-05-04 01:00:00,25852,1102,before,na
2025-05-04 02:00:00,18022,646,before,na
2025-05-04 03:00:00,16906,674,before,na
2025-05-04 04:00:00,14471,548,before,na
2025-05-04 05:00:00,20588,854,before,na
2025-05-04 06:00:00,22756,882,before,na
2025-05-04 07:00:00,28470,1247,before,na
2025-05-04 08:00:00,44667,1887,before,peak
2025-05-04 09:00:00,64622,2885,before,peak
2025-05-04 10:00:00,86319,3769,before,na
2025-05-04 11:00:00,79186,3497,before,na
2025-05-04 12:00:00,66223,2851,before,na
2025-05-04 13:00:00,70653,3140,before,na
2025-05-04 14:00:00,87482,3815,before,na
2025-05-04 15:00:00,91939,4055,before,na
2025-05-04 16:00:00,84578,3653,before,na
2025-05-04 17:00:00,58677,2594,before,na
2025-05-04 18:00:00,70324,3086,before,peak
2025-05-04 19:00:00,62721,2412,before,peak
2025-05-04 20:00:00,49802,2030,before,na
2025-05-04 21:00:00,69533,2702,before,na
2025-05-04 22:00:00,74097,2898,before,na
2025-05-04 23:00:00,40532,1571,before,na
2025-05-05 00:00:00,28373,1076,before,na
2025-05-05 01:00:00,22772,850,before,na
2025-05-05 02:00:00,15493,570,before,na
2025-05-05 03:00:00,12988,528,before,na
2025-05-05 04:00:00,11984,473,before,na
2025-05-05 05:00:00,19751,799,before,na
2025-05-05 06:00:00,25660,1129,before,na
2025-05-05 07:00:00,36745,1609,before,na
2025-05-05 08:00:00,35726,1600,before,peak
2025-05-05 09:00:00,58262,2569,before,peak
2025-05-05 10:00:00,75257,3100,before,na
2025-05-05 11:00:00,76261,3352,before,na
2025-05-05 12:00:00,63124,2413,before,na
2025-05-05 13:00:00,86533,3597,before,na
